Job ID,Agency,Posting Type,# Of Positions,Business Title,Civil Service Title,Title Code No,Level,Job Category,Full-Time/Part-Time indicator,Salary Range From,Salary Range To,Salary Frequency,Work Location,Division/Work Unit,Residency Requirement,Posting Date,Post Until,Posting Updated,Process Date
396000,NYC HOUSING AUTHORITY,External,5,Integrated Pest Management Oversight Team (IPMOT) Specialist,ASSOCIATE INSPECTOR (HOUSING),31675,2,"Public Safety, Inspections, & Enforcement",F,63210,89067,Annual,Environmental Health & Safety,Environmental Health & Safety,NYCHA has no residency requirements.,2019-05-28T00:00:00.000,,2019-06-11T00:00:00.000,2019-07-30T00:00:00.000
396000,NYC HOUSING AUTHORITY,Internal,5,Integrated Pest Management Oversight Team (IPMOT) Specialist,ASSOCIATE INSPECTOR (HOUSING),31675,2,"Public Safety, Inspections, & Enforcement",F,63210,89067,Annual,Environmental Health & Safety,Environmental Health & Safety,NYCHA has no residency requirements.,2019-05-28T00:00:00.000,,2019-06-11T00:00:00.000,2019-07-30T00:00:00.000
396031,DEPT OF ENVIRONMENT PROTECTION,External,2,Assistant Landscape Architect,ASSISTANT LANDSCAPE ARCHITECT,21310,0,"Engineering, Architecture, & Planning",F,57720,83151,Annual,59-17 Junction Blvd Corona Ny,Green Infrastructure,New York City Residency is not required for this position,2019-05-23T00:00:00.000,,2019-05-23T00:00:00.000,2019-07-30T00:00:00.000
396031,DEPT OF ENVIRONMENT PROTECTION,Internal,2,Assistant Landscape Architect,ASSISTANT LANDSCAPE ARCHITECT,21310,0,"Engineering, Architecture, & Planning",F,57720,83151,Annual,59-17 Junction Blvd Corona Ny,Green Infrastructure,New York City Residency is not required for this position,2019-05-23T00:00:00.000,,2019-05-23T00:00:00.000,2019-07-30T00:00:00.000
396043,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"City Medical Specialist, Bureau of Tuberculosis Control",CITY MEDICAL SPECIALIST (PART-,53040,2,Health,P,73.37,78.59,Hourly,"1 Court Square, Queens",TB Medical Affairs,New York City Residency is not required for this position,2019-06-27T00:00:00.000,2019-09-25T00:00:00.000,2019-06-27T00:00:00.000,2019-07-30T00:00:00.000
396043,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"City Medical Specialist, Bureau of Tuberculosis Control",CITY MEDICAL SPECIALIST (PART-,53040,2,Health,P,73.37,78.59,Hourly,"1 Court Square, Queens",TB Medical Affairs,New York City Residency is not required for this position,2019-06-27T00:00:00.000,2019-09-25T00:00:00.000,2019-06-27T00:00:00.000,2019-07-30T00:00:00.000
396201,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Director,ADMINISTRATIVE CONSTRUCTION PR,82991,M2,"Engineering, Architecture, & Planning",F,63031,168433,Annual,30-30 Thomson Ave L I City Qns,Infra-Executive,New York City Residency is not required for this position.,2019-05-29T00:00:00.000,2019-11-25T00:00:00.000,2019-06-03T00:00:00.000,2019-07-30T00:00:00.000
396220,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Nurse Practiotioner, Bureau of Sexually Transmitted Infections",NURSE PRACTITIONER(DEPT HEALTH,6611,2,Health,,65611,101368,Annual,160 West 100Th Street Ny,STI Medical Services,New York City Residency is not required for this position,2019-07-29T00:00:00.000,2019-10-27T00:00:00.000,2019-07-29T00:00:00.000,2019-07-30T00:00:00.000
396220,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Nurse Practiotioner, Bureau of Sexually Transmitted Infections",NURSE PRACTITIONER(DEPT HEALTH,6611,2,Health,,65611,101368,Annual,160 West 100Th Street Ny,STI Medical Services,New York City Residency is not required for this position,2019-07-29T00:00:00.000,2019-10-27T00:00:00.000,2019-07-29T00:00:00.000,2019-07-30T00:00:00.000
396248,NYC HOUSING AUTHORITY,External,1,Elevator Oversight Team (EOT) Administrator,ADMINISTRATIVE INSPECTOR (HOUS,10078,M2,"Public Safety, Inspections, & Enforcement",F,63031,168433,Annual,Environmental Health & Safety,Environmental Health & Safety,NYCHA has no residency requirements.,2019-05-28T00:00:00.000,,2019-06-11T00:00:00.000,2019-07-30T00:00:00.000
396248,NYC HOUSING AUTHORITY,Internal,1,Elevator Oversight Team (EOT) Administrator,ADMINISTRATIVE INSPECTOR (HOUS,10078,M2,"Public Safety, Inspections, & Enforcement",F,63031,168433,Annual,Environmental Health & Safety,Environmental Health & Safety,NYCHA has no residency requirements.,2019-05-28T00:00:00.000,,2019-06-11T00:00:00.000,2019-07-30T00:00:00.000
396250,NYC HOUSING AUTHORITY,External,5,Elevator Oversight Team (EOT) Specialist,ASSOCIATE INSPECTOR (HOUSING),31675,2,"Public Safety, Inspections, & Enforcement",F,63210,89067,Annual,Environmental Health & Safety,Environmental Health & Safety,NYCHA has no residency requirements.,2019-05-28T00:00:00.000,,2019-06-11T00:00:00.000,2019-07-30T00:00:00.000
396250,NYC HOUSING AUTHORITY,Internal,5,Elevator Oversight Team (EOT) Specialist,ASSOCIATE INSPECTOR (HOUSING),31675,2,"Public Safety, Inspections, & Enforcement",F,63210,89067,Annual,Environmental Health & Safety,Environmental Health & Safety,NYCHA has no residency requirements.,2019-05-28T00:00:00.000,,2019-06-11T00:00:00.000,2019-07-30T00:00:00.000
396265,DEPT OF DESIGN & CONSTRUCTION,External,1,Bid Analyst,ADMINISTRATIVE STAFF ANALYST (,1002E,0,"Engineering, Architecture, & Planning",F,65107,173663,Annual,30-30 Thomson Ave L I City Qns,Infra-Admin-Bid Processing,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-04T00:00:00.000,2019-12-01T00:00:00.000,2019-06-10T00:00:00.000,2019-07-30T00:00:00.000
396265,DEPT OF DESIGN & CONSTRUCTION,Internal,1,Bid Analyst,ADMINISTRATIVE STAFF ANALYST (,1002E,0,"Engineering, Architecture, & Planning",F,65107,173663,Annual,30-30 Thomson Ave L I City Qns,Infra-Admin-Bid Processing,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-06-04T00:00:00.000,2019-12-01T00:00:00.000,2019-06-10T00:00:00.000,2019-07-30T00:00:00.000
396279,DEPT OF DESIGN & CONSTRUCTION,External,2,Research Assistant,RESEARCH ASSISTANT,60910,0,Legal Affairs,F,44104,66739,Annual,30-30 Thomson Ave L I City Qns,Law,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-07-01T00:00:00.000,2019-12-28T00:00:00.000,2019-07-05T00:00:00.000,2019-07-30T00:00:00.000
396279,DEPT OF DESIGN & CONSTRUCTION,Internal,2,Research Assistant,RESEARCH ASSISTANT,60910,0,Legal Affairs,F,44104,66739,Annual,30-30 Thomson Ave L I City Qns,Law,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-07-01T00:00:00.000,2019-12-28T00:00:00.000,2019-07-05T00:00:00.000,2019-07-30T00:00:00.000
396281,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,"Scientist Trainee, Bureau of Environmental Sciences and Engineering",SCIENTIST (WATER ECOLOGY) TRAI,21537,0,"Health Public Safety, Inspections, & Enforcement",F,38071,43782,Annual,"1 Court Square, Queens",Public Health Engineering,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-05-31T00:00:00.000,2019-08-29T00:00:00.000,2019-05-31T00:00:00.000,2019-07-30T00:00:00.000
396281,DEPT OF HEALTH/MENTAL HYGIENE,External,1,"Scientist Trainee, Bureau of Environmental Sciences and Engineering",SCIENTIST (WATER ECOLOGY) TRAI,21537,0,"Health Public Safety, Inspections, & Enforcement",F,38071,43782,Annual,"1 Court Square, Queens",Public Health Engineering,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-05-31T00:00:00.000,2019-08-29T00:00:00.000,2019-05-31T00:00:00.000,2019-07-30T00:00:00.000
396334,DEPARTMENT OF PROBATION,Internal,1,IT Security Officer,IT SECURITY SPECIALIST,95622,0,"Technology, Data & Innovation",F,75000,180000,Annual,"33 Beaver St, New York Ny",Information Technology,"New York City Residency is not required for this position. However, you must reside in New York State",2019-05-24T00:00:00.000,,2019-05-24T00:00:00.000,2019-07-30T00:00:00.000
396334,DEPARTMENT OF PROBATION,External,1,IT Security Officer,IT SECURITY SPECIALIST,95622,0,"Technology, Data & Innovation",F,75000,180000,Annual,"33 Beaver St, New York Ny",Information Technology,"New York City Residency is not required for this position. However, you must reside in New York State",2019-05-24T00:00:00.000,,2019-05-24T00:00:00.000,2019-07-30T00:00:00.000
396344,DEPARTMENT OF INVESTIGATION,Internal,1,Investigator,CONFIDENTIAL INVESTIGATOR,31143,1,"Public Safety, Inspections, & Enforcement",F,43799,50000,Annual,80 Maiden Lane,Background Investigation,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-05-25T00:00:00.000,2019-09-22T00:00:00.000,2019-05-24T00:00:00.000,2019-07-30T00:00:00.000
396344,DEPARTMENT OF INVESTIGATION,External,1,Investigator,CONFIDENTIAL INVESTIGATOR,31143,1,"Public Safety, Inspections, & Enforcement",F,43799,50000,Annual,80 Maiden Lane,Background Investigation,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-05-25T00:00:00.000,2019-09-22T00:00:00.000,2019-05-24T00:00:00.000,2019-07-30T00:00:00.000
396369,HRA/DEPT OF SOCIAL SERVICES,Internal,1,Budget Director/Administrative Other Than Personal (AOTPS) Capital,ADMINISTRATIVE STAFF ANALYST (,1002D,0,"Administration & Human Resources Health Technology, Data & Innovation Building Operations & Maintenance Social Services",F,63275,92000,Annual,4 World Trade Center,Budget Administration-NM,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-05-23T00:00:00.000,2019-08-07T00:00:00.000,2019-07-25T00:00:00.000,2019-07-30T00:00:00.000
396382,MAYORS OFFICE OF CONTRACT SVCS,External,1,"Business Analyst, Technology Innovation & Solutions, Business Analysis & Design",RESEARCH PROJECTS COORDINATOR,5277,0,"Technology, Data & Innovation",F,50000,67000,Annual,"22 Reade St, Ny",Technology Strategy,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-05-28T00:00:00.000,,2019-07-24T00:00:00.000,2019-07-30T00:00:00.000
396382,MAYORS OFFICE OF CONTRACT SVCS,Internal,1,"Business Analyst, Technology Innovation & Solutions, Business Analysis & Design",RESEARCH PROJECTS COORDINATOR,5277,0,"Technology, Data & Innovation",F,50000,67000,Annual,"22 Reade St, Ny",Technology Strategy,"New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",2019-05-28T00:00:00.000,,2019-07-24T00:00:00.000,2019-07-30T00:00:00.000
